2.489999999999999991e-01,6.290000000000000036e-01,1.859999999999999987e-01,6.089999999999999858e-01,2.939999999999999836e-01,1.000000000000000000e+00,2.879999999999999782e-01,1.429999999999999882e-01,1.270000000000000018e-01,6.900000000000000577e-02,4.040000000000000258e-01,3.799999999999999906e-02,-2.646000000000000085e+01
3.699999999999999817e-02,5.700000000000000205e-02,3.300000000000000155e-02,1.000000000000000000e+00,1.290000000000000036e-01,4.769999999999999796e-01,3.400000000000000244e-02,6.199999999999999956e-02,1.100000000000000006e-01,1.000000000000000021e-02,1.419999999999999873e-01,1.299999999999999940e-02,-2.817599999999999838e+01
4.100000000000000172e-02,3.899999999999999994e-02,5.899999999999999689e-02,1.000000000000000000e+00,6.099999999999999867e-02,7.479999999999999982e-01,4.599999999999999922e-02,1.170000000000000068e-01,7.199999999999999456e-02,1.400000000000000029e-02,1.890000000000000013e-01,1.000000000000000021e-02,-3.032300000000000040e+01
3.500000000000000333e-02,2.599999999999999881e-02,1.940000000000000058e-01,1.000000000000000000e+00,3.360000000000000209e-01,7.189999999999999725e-01,1.189999999999999947e-01,1.489999999999999936e-01,4.700000000000000011e-02,1.899999999999999953e-02,1.869999999999999996e-01,2.500000000000000139e-02,-3.030999999999999872e+01
3.200000000000000067e-02,2.199999999999999872e-02,6.900000000000000577e-02,5.600000000000000533e-01,4.000000000000000083e-02,3.290000000000000147e-01,5.000000000000000278e-02,1.000000000000000000e+00,8.200000000000000344e-02,2.000000000000000042e-02,9.400000000000000022e-02,1.799999999999999864e-02,-1.398499999999999943e+01
1.449999999999999900e-01,2.000000000000000042e-02,2.400000000000000050e-02,2.389999999999999902e-01,7.599999999999999811e-02,1.000000000000000000e+00,3.400000000000000244e-02,1.849999999999999978e-01,5.290000000000000258e-01,2.699999999999999969e-02,4.100000000000000172e-02,2.199999999999999872e-02,-1.946900000000000119e+01
1.189999999999999947e-01,1.000000000000000000e+00,1.459999999999999909e-01,1.239999999999999991e-01,4.900000000000000189e-02,1.120000000000000023e-01,2.999999999999999889e-02,5.600000000000000117e-02,3.320000000000000173e-01,3.300000000000000155e-02,2.500000000000000139e-02,2.999999999999999889e-02,-2.514300000000000068e+01
1.029999999999999943e-01,1.000000000000000000e+00,5.399999999999999939e-02,1.809999999999999942e-01,6.600000000000000311e-02,6.370000000000000107e-01,4.100000000000000172e-02,2.900000000000000147e-02,4.089999999999999747e-01,2.699999999999999969e-02,3.699999999999999817e-02,2.000000000000000042e-02,-2.738100000000000023e+01
4.900000000000000189e-02,2.310000000000000109e-01,1.900000000000000022e-01,9.669999999999999707e-01,7.199999999999999456e-02,2.479999999999999982e-01,5.099999999999999672e-02,1.000000000000000000e+00,1.320000000000000062e-01,2.400000000000000050e-02,5.700000000000000205e-02,3.200000000000000067e-02,-1.902700000000000102e+01
1.499999999999999944e-02,3.300000000000000155e-02,1.759999999999999898e-01,1.000000000000000000e+00,1.660000000000000087e-01,1.660000000000000087e-01,4.499999999999999833e-02,9.879999999999999893e-01,2.999999999999999889e-02,1.400000000000000029e-02,5.299999999999999850e-02,2.400000000000000050e-02,-3.078699999999999903e+01
2.400000000000000050e-02,1.000000000000000000e+00,7.399999999999999634e-02,3.340000000000000191e-01,3.200000000000000067e-02,2.699999999999999969e-02,1.099999999999999936e-02,3.009999999999999898e-01,4.499999999999999833e-02,1.000000000000000021e-02,3.099999999999999978e-02,2.000000000000000042e-02,-2.187099999999999866e+01
1.000000000000000000e+00,1.869999999999999996e-01,6.800000000000000488e-02,3.260000000000000120e-01,6.900000000000000577e-02,1.899999999999999953e-02,1.600000000000000033e-02,1.280000000000000027e-01,5.919999999999999707e-01,2.299999999999999961e-02,2.900000000000000147e-02,1.700000000000000122e-02,-2.478099999999999881e+01
1.000000000000000000e+00,3.029999999999999916e-01,1.300000000000000044e-01,6.949999999999999512e-01,3.400000000000000244e-01,4.599999999999999922e-02,5.899999999999999689e-02,2.869999999999999774e-01,9.140000000000000346e-01,1.370000000000000107e-01,8.400000000000000522e-02,3.519999999999999796e-01,-3.296000000000000085e+01
1.000000000000000000e+00,5.000000000000000278e-02,6.600000000000000311e-02,9.739999999999999769e-01,2.290000000000000091e-01,2.400000000000000050e-02,1.700000000000000122e-02,4.399999999999999745e-02,8.499999999999999778e-01,2.500000000000000139e-02,5.899999999999999689e-02,2.299999999999999961e-02,-3.066300000000000026e+01
1.000000000000000000e+00,5.899999999999999689e-02,5.700000000000000205e-02,8.729999999999999982e-01,5.839999999999999636e-01,2.800000000000000058e-02,1.200000000000000025e-02,1.110000000000000014e-01,8.800000000000000044e-01,5.099999999999999672e-02,7.199999999999999456e-02,9.199999999999999845e-02,-2.957799999999999940e+01
1.000000000000000000e+00,7.599999999999999811e-02,8.699999999999999400e-02,6.450000000000000178e-01,3.420000000000000262e-01,4.800000000000000100e-02,1.299999999999999940e-02,1.459999999999999909e-01,6.700000000000000400e-01,7.399999999999999634e-02,3.099999999999999978e-02,1.239999999999999991e-01,-2.922800000000000153e+01
1.660000000000000087e-01,1.000000000000000000e+00,1.600000000000000033e-01,3.780000000000000027e-01,1.049999999999999961e-01,5.829999999999999627e-01,4.299999999999999656e-02,1.499999999999999944e-02,3.059999999999999942e-01,3.599999999999999728e-02,2.800000000000000058e-02,1.899999999999999953e-02,-2.164900000000000091e+01
3.459999999999999742e-01,8.339999999999999636e-01,3.549999999999999822e-01,4.279999999999999916e-01,1.559999999999999998e-01,1.000000000000000000e+00,8.899999999999999578e-02,3.799999999999999906e-02,3.910000000000000142e-01,4.499999999999999833e-02,2.599999999999999881e-02,5.199999999999999761e-02,-2.542599999999999838e+01
1.000000000000000056e-01,1.000000000000000000e+00,1.010000000000000064e-01,4.369999999999999996e-01,8.599999999999999312e-02,8.000000000000000444e-01,2.599999999999999881e-02,2.000000000000000042e-02,1.680000000000000104e-01,2.299999999999999961e-02,1.899999999999999953e-02,1.000000000000000021e-02,-2.729599999999999937e+01
9.419999999999999485e-01,1.000000000000000000e+00,5.140000000000000124e-01,7.159999999999999698e-01,2.710000000000000187e-01,8.060000000000000497e-01,2.340000000000000135e-01,1.419999999999999873e-01,2.290000000000000091e-01,1.380000000000000115e-01,5.430000000000000382e-01,5.150000000000000133e-01,-2.893100000000000094e+01
1.400000000000000133e-01,1.000000000000000000e+00,1.509999999999999953e-01,3.109999999999999987e-01,2.740000000000000213e-01,8.070000000000000506e-01,2.299999999999999961e-02,2.500000000000000139e-02,1.759999999999999898e-01,3.899999999999999994e-02,2.100000000000000130e-02,4.800000000000000100e-02,-2.609499999999999886e+01
3.019999999999999907e-01,8.760000000000000009e-01,4.799999999999999822e-01,2.610000000000000098e-01,1.479999999999999927e-01,1.000000000000000000e+00,8.400000000000000522e-02,3.599999999999999728e-02,3.039999999999999925e-01,2.699999999999999969e-02,2.100000000000000130e-02,6.199999999999999956e-02,-2.962199999999999989e+01
2.330000000000000127e-01,1.000000000000000000e+00,3.559999999999999831e-01,1.970000000000000084e-01,1.170000000000000068e-01,8.810000000000000053e-01,9.800000000000000377e-02,1.799999999999999864e-02,1.600000000000000033e-01,2.299999999999999961e-02,1.400000000000000029e-02,2.699999999999999969e-02,-2.928399999999999892e+01
4.650000000000000244e-01,1.000000000000000000e+00,1.270000000000000018e-01,1.710000000000000131e-01,9.600000000000000200e-02,9.469999999999999529e-01,2.240000000000000047e-01,5.600000000000000117e-02,4.650000000000000244e-01,5.299999999999999850e-02,6.900000000000000577e-02,1.099999999999999936e-02,-2.801200000000000045e+01
5.060000000000000053e-01,1.000000000000000000e+00,1.799999999999999933e-01,7.299999999999999545e-02,1.010000000000000064e-01,8.599999999999999867e-01,1.539999999999999980e-01,2.699999999999999969e-02,2.680000000000000160e-01,4.800000000000000100e-02,1.029999999999999943e-01,7.000000000000000146e-03,-2.792899999999999849e+01
6.800000000000000488e-02,4.219999999999999862e-01,1.120000000000000023e-01,1.000000000000000000e+00,9.600000000000000200e-02,6.630000000000000338e-01,6.700000000000000400e-02,1.160000000000000059e-01,1.110000000000000014e-01,2.699999999999999969e-02,3.370000000000000218e-01,2.199999999999999872e-02,-2.087600000000000122e+01
7.699999999999999900e-02,8.799999999999999489e-02,2.500000000000000139e-02,1.000000000000000000e+00,2.959999999999999853e-01,6.889999999999999458e-01,5.800000000000000294e-02,8.400000000000000522e-02,4.100000000000000172e-02,3.200000000000000067e-02,2.459999999999999964e-01,1.299999999999999940e-02,-2.581299999999999883e+01
6.199999999999999956e-02,9.400000000000000022e-02,8.500000000000000611e-02,1.000000000000000000e+00,3.089999999999999969e-01,8.040000000000000480e-01,3.200000000000000067e-02,1.320000000000000062e-01,1.209999999999999964e-01,2.699999999999999969e-02,2.409999999999999920e-01,4.499999999999999833e-02,-2.237099999999999866e+01
4.800000000000000100e-02,5.500000000000000028e-02,1.219999999999999973e-01,1.000000000000000000e+00,2.049999999999999878e-01,9.649999999999999689e-01,5.399999999999999939e-02,1.260000000000000009e-01,5.800000000000000294e-02,1.600000000000000033e-02,1.690000000000000113e-01,2.000000000000000042e-02,-2.735200000000000031e+01
1.150000000000000050e-01,3.280000000000000138e-01,9.099999999999999756e-02,3.699999999999999956e-01,2.999999999999999889e-01,1.000000000000000000e+00,1.580000000000000016e-01,1.549999999999999989e-01,1.570000000000000007e-01,5.999999999999999778e-02,2.340000000000000135e-01,2.800000000000000058e-02,-2.847800000000000153e+01
2.750000000000000222e-01,6.189999999999999947e-01,2.020000000000000129e-01,4.239999999999999880e-01,2.650000000000000133e-01,1.000000000000000000e+00,4.239999999999999880e-01,2.280000000000000082e-01,1.360000000000000098e-01,1.039999999999999952e-01,2.530000000000000027e-01,5.700000000000000205e-02,-2.671499999999999986e+01
4.100000000000000172e-02,1.950000000000000067e-01,5.899999999999999689e-02,3.109999999999999987e-01,1.549999999999999989e-01,1.000000000000000000e+00,3.559999999999999831e-01,1.819999999999999951e-01,8.799999999999999489e-02,3.200000000000000067e-02,1.469999999999999918e-01,1.400000000000000029e-02,-2.809600000000000009e+01
3.899999999999999994e-02,2.900000000000000147e-02,6.800000000000000488e-02,8.509999999999999787e-01,7.699999999999999900e-02,4.959999999999999964e-01,6.500000000000000222e-02,1.000000000000000000e+00,6.800000000000000488e-02,1.799999999999999864e-02,1.100000000000000006e-01,2.199999999999999872e-02,-1.584999999999999964e+01
1.559999999999999998e-01,2.500000000000000139e-02,2.599999999999999881e-02,3.479999999999999760e-01,1.229999999999999982e-01,1.000000000000000000e+00,3.599999999999999728e-02,2.159999999999999976e-01,5.540000000000000480e-01,3.200000000000000067e-02,5.999999999999999778e-02,2.699999999999999969e-02,-1.774699999999999989e+01
1.759999999999999898e-01,2.299999999999999961e-02,3.200000000000000067e-02,4.849999999999999867e-01,1.209999999999999964e-01,1.000000000000000000e+00,1.130000000000000032e-01,7.900000000000000078e-02,5.899999999999999689e-01,2.699999999999999969e-02,4.900000000000000189e-02,1.600000000000000033e-02,-2.658399999999999963e+01
2.720000000000000195e-01,4.599999999999999922e-02,7.910000000000000364e-01,6.310000000000000053e-01,2.159999999999999976e-01,1.000000000000000000e+00,2.139999999999999958e-01,1.069999999999999979e-01,9.629999999999999671e-01,2.169999999999999984e-01,6.700000000000000400e-02,2.800000000000000058e-02,-2.417599999999999838e+01
9.299999999999999933e-02,1.000000000000000000e+00,2.059999999999999887e-01,3.220000000000000084e-01,5.299999999999999850e-02,5.310000000000000275e-01,4.499999999999999833e-02,2.800000000000000058e-02,3.629999999999999893e-01,3.300000000000000155e-02,2.699999999999999969e-02,2.000000000000000042e-02,-2.213200000000000145e+01
1.600000000000000033e-01,1.000000000000000000e+00,1.479999999999999927e-01,4.550000000000000155e-01,1.239999999999999991e-01,7.700000000000000178e-01,5.800000000000000294e-02,2.800000000000000058e-02,4.580000000000000182e-01,3.599999999999999728e-02,6.099999999999999867e-02,2.900000000000000147e-02,-2.699299999999999855e+01
5.399999999999999939e-02,3.109999999999999987e-01,1.819999999999999951e-01,1.000000000000000000e+00,1.310000000000000053e-01,1.970000000000000084e-01,5.600000000000000117e-02,9.859999999999999876e-01,1.809999999999999942e-01,2.599999999999999881e-02,8.799999999999999489e-02,3.799999999999999906e-02,-1.814399999999999835e+01
3.400000000000000244e-02,1.280000000000000027e-01,1.439999999999999891e-01,1.000000000000000000e+00,1.000000000000000056e-01,1.799999999999999933e-01,9.099999999999999756e-02,7.520000000000000018e-01,7.900000000000000078e-02,1.700000000000000122e-02,4.900000000000000189e-02,1.899999999999999953e-02,-2.673999999999999844e+01
2.500000000000000139e-02,1.039999999999999952e-01,4.709999999999999742e-01,1.000000000000000000e+00,2.810000000000000275e-01,9.600000000000000200e-02,1.250000000000000000e-01,7.159999999999999698e-01,9.099999999999999756e-02,5.800000000000000294e-02,8.699999999999999400e-02,1.899999999999999953e-02,-2.746600000000000108e+01
2.900000000000000147e-02,5.600000000000000117e-02,2.700000000000000178e-01,8.960000000000000187e-01,1.239999999999999991e-01,1.350000000000000089e-01,1.019999999999999934e-01,1.000000000000000000e+00,6.600000000000000311e-02,2.199999999999999872e-02,5.899999999999999689e-02,2.000000000000000042e-02,-2.775900000000000034e+01
1.899999999999999953e-02,6.800000000000000488e-02,1.130000000000000032e-01,1.000000000000000000e+00,1.559999999999999998e-01,7.699999999999999900e-02,1.039999999999999952e-01,4.929999999999999938e-01,7.599999999999999811e-02,1.000000000000000021e-02,5.999999999999999778e-02,1.799999999999999864e-02,-2.820899999999999963e+01
1.299999999999999940e-02,4.599999999999999922e-02,2.489999999999999991e-01,1.000000000000000000e+00,2.570000000000000062e-01,6.500000000000000222e-02,1.429999999999999882e-01,5.849999999999999645e-01,8.699999999999999400e-02,1.000000000000000021e-02,6.700000000000000400e-02,2.599999999999999881e-02,-2.862900000000000134e+01
1.600000000000000033e-02,6.400000000000000133e-02,2.230000000000000038e-01,1.000000000000000000e+00,4.159999999999999809e-01,4.100000000000000172e-02,1.069999999999999979e-01,3.709999999999999964e-01,5.899999999999999689e-02,2.100000000000000130e-02,4.900000000000000189e-02,2.000000000000000042e-02,-2.926200000000000045e+01
4.299999999999999656e-02,1.000000000000000000e+00,1.089999999999999997e-01,5.070000000000000062e-01,1.189999999999999947e-01,2.800000000000000058e-02,1.700000000000000122e-02,3.559999999999999831e-01,6.300000000000000044e-02,1.799999999999999864e-02,4.200000000000000261e-02,3.099999999999999978e-02,-1.898100000000000165e+01
1.000000000000000000e+00,4.829999999999999849e-01,8.999999999999999667e-02,4.010000000000000231e-01,8.999999999999999667e-02,2.299999999999999961e-02,3.799999999999999906e-02,3.230000000000000093e-01,8.429999999999999716e-01,6.099999999999999867e-02,5.099999999999999672e-02,8.200000000000000344e-02,-2.189499999999999957e+01
1.000000000000000000e+00,2.439999999999999947e-01,2.429999999999999938e-01,6.430000000000000160e-01,6.199999999999999956e-02,1.899999999999999953e-02,3.500000000000000333e-02,1.549999999999999989e-01,4.540000000000000147e-01,9.299999999999999933e-02,3.400000000000000244e-02,7.199999999999999456e-02,-2.483899999999999864e+01
1.000000000000000000e+00,1.499999999999999944e-01,1.150000000000000050e-01,4.099999999999999756e-01,5.000000000000000278e-02,1.499999999999999944e-02,1.400000000000000029e-02,8.899999999999999578e-02,5.879999999999999671e-01,2.699999999999999969e-02,3.200000000000000067e-02,2.199999999999999872e-02,-2.506200000000000117e+01
1.000000000000000000e+00,3.559999999999999831e-01,1.759999999999999898e-01,8.589999999999999858e-01,4.189999999999999836e-01,6.300000000000000044e-02,3.400000000000000244e-02,2.030000000000000138e-01,7.329999999999999849e-01,1.320000000000000062e-01,1.280000000000000027e-01,3.250000000000000111e-01,-2.942999999999999972e+01
1.000000000000000000e+00,5.399999999999999939e-02,5.600000000000000117e-02,6.929999999999999494e-01,1.489999999999999936e-01,1.700000000000000122e-02,1.200000000000000025e-02,3.400000000000000244e-02,5.979999999999999760e-01,1.700000000000000122e-02,5.099999999999999672e-02,2.299999999999999961e-02,-2.870400000000000063e+01
1.000000000000000000e+00,1.400000000000000133e-01,1.260000000000000009e-01,9.659999999999999698e-01,3.579999999999999849e-01,3.300000000000000155e-02,1.799999999999999864e-02,2.139999999999999958e-01,8.549999999999999822e-01,1.120000000000000023e-01,7.599999999999999811e-02,1.809999999999999942e-01,-2.859299999999999997e+01
9.959999999999999964e-01,6.099999999999999867e-02,5.299999999999999850e-02,7.500000000000000000e-01,1.630000000000000060e-01,9.099999999999999756e-02,3.300000000000000155e-02,8.100000000000000255e-02,1.000000000000000000e+00,3.599999999999999728e-02,8.799999999999999489e-02,4.499999999999999833e-02,-2.975900000000000034e+01
7.920000000000000373e-01,5.600000000000000117e-02,8.699999999999999400e-02,1.000000000000000000e+00,5.130000000000000115e-01,7.199999999999999456e-02,2.800000000000000058e-02,5.500000000000000028e-02,4.020000000000000240e-01,3.200000000000000067e-02,3.500000000000000333e-02,1.029999999999999943e-01,-3.057499999999999929e+01
1.000000000000000000e+00,6.900000000000000577e-02,1.400000000000000133e-01,4.660000000000000253e-01,2.210000000000000020e-01,1.960000000000000075e-01,1.069999999999999979e-01,6.500000000000000222e-02,4.199999999999999845e-01,5.099999999999999672e-02,2.999999999999999889e-02,9.500000000000000111e-02,-2.944699999999999918e+01
1.000000000000000000e+00,1.920000000000000040e-01,2.330000000000000127e-01,6.650000000000000355e-01,4.000000000000000222e-01,2.849999999999999756e-01,2.169999999999999984e-01,1.580000000000000016e-01,4.540000000000000147e-01,1.179999999999999938e-01,4.299999999999999656e-02,2.829999999999999738e-01,-2.972200000000000131e+01
2.600000000000000089e-01,1.000000000000000000e+00,1.209999999999999964e-01,3.750000000000000000e-01,1.519999999999999962e-01,5.230000000000000204e-01,4.000000000000000083e-02,3.400000000000000244e-02,3.679999999999999938e-01,2.000000000000000042e-02,2.800000000000000058e-02,2.599999999999999881e-02,-2.115500000000000114e+01
2.520000000000000018e-01,1.000000000000000000e+00,1.260000000000000009e-01,6.089999999999999858e-01,1.990000000000000102e-01,6.640000000000000346e-01,4.599999999999999922e-02,2.400000000000000050e-02,3.519999999999999796e-01,2.299999999999999961e-02,2.699999999999999969e-02,1.899999999999999953e-02,-2.495400000000000063e+01
6.250000000000000000e-01,1.000000000000000000e+00,1.160000000000000059e-01,3.770000000000000018e-01,5.580000000000000515e-01,5.709999999999999520e-01,1.089999999999999997e-01,6.300000000000000044e-02,2.590000000000000080e-01,8.500000000000000611e-02,1.869999999999999996e-01,1.089999999999999997e-01,-2.243900000000000006e+01
2.399999999999999911e-01,1.000000000000000000e+00,2.869999999999999774e-01,2.500000000000000000e-01,3.629999999999999893e-01,7.389999999999999902e-01,5.500000000000000028e-02,1.400000000000000029e-02,1.849999999999999978e-01,3.300000000000000155e-02,1.600000000000000033e-02,6.600000000000000311e-02,-2.176500000000000057e+01
9.110000000000000320e-01,1.000000000000000000e+00,4.500000000000000111e-01,5.160000000000000142e-01,4.219999999999999862e-01,6.239999999999999991e-01,2.740000000000000213e-01,2.409999999999999920e-01,2.969999999999999862e-01,2.369999999999999885e-01,5.560000000000000497e-01,4.500000000000000111e-01,-2.144800000000000040e+01
1.549999999999999989e-01,8.319999999999999618e-01,1.150000000000000050e-01,3.280000000000000138e-01,2.109999999999999931e-01,1.000000000000000000e+00,2.900000000000000147e-02,1.700000000000000122e-02,2.750000000000000222e-01,5.700000000000000205e-02,2.599999999999999881e-02,2.500000000000000139e-02,-1.858599999999999852e+01
4.400000000000000022e-01,6.790000000000000480e-01,6.300000000000000044e-02,2.099999999999999922e-01,1.710000000000000131e-01,1.000000000000000000e+00,1.110000000000000014e-01,2.699999999999999969e-02,1.769999999999999907e-01,4.200000000000000261e-02,5.500000000000000028e-02,1.799999999999999864e-02,-2.074299999999999855e+01
1.749999999999999889e-01,8.090000000000000524e-01,2.340000000000000135e-01,2.020000000000000129e-01,1.529999999999999971e-01,1.000000000000000000e+00,1.509999999999999953e-01,1.400000000000000029e-02,2.959999999999999853e-01,3.599999999999999728e-02,1.000000000000000021e-02,1.799999999999999864e-02,-2.084900000000000020e+01
1.869999999999999996e-01,6.189999999999999947e-01,2.720000000000000195e-01,8.899999999999999578e-02,8.000000000000000167e-02,1.000000000000000000e+00,3.099999999999999978e-01,1.200000000000000025e-02,1.570000000000000007e-01,2.900000000000000147e-02,8.999999999999999320e-03,2.000000000000000042e-02,-2.043299999999999983e+01
3.589999999999999858e-01,4.809999999999999831e-01,1.110000000000000014e-01,4.299999999999999656e-02,8.000000000000000167e-02,1.000000000000000000e+00,2.610000000000000098e-01,2.999999999999999889e-02,8.400000000000000522e-02,3.099999999999999978e-02,1.000000000000000056e-01,2.599999999999999881e-02,-2.144200000000000017e+01
2.760000000000000231e-01,9.669999999999999707e-01,4.650000000000000244e-01,1.549999999999999989e-01,1.539999999999999980e-01,1.000000000000000000e+00,1.700000000000000122e-01,1.700000000000000122e-02,3.290000000000000147e-01,3.099999999999999978e-02,8.999999999999999320e-03,3.200000000000000067e-02,-2.065099999999999980e+01
5.769999999999999574e-01,6.720000000000000417e-01,1.499999999999999944e-01,5.700000000000000205e-02,1.630000000000000060e-01,1.000000000000000000e+00,2.790000000000000258e-01,2.100000000000000130e-02,9.299999999999999933e-02,6.400000000000000133e-02,1.859999999999999987e-01,3.899999999999999994e-02,-2.370700000000000074e+01
